image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
105,514,0.66537,0.184825,0.649805,48.2972,0.620623,0.805643,0.755102
106,507,0.637081,0.187377,0.637081,49.1856,0.621302,0.647619,0.682879
107,491,0.617108,0.199593,0.649695,46.8305,0.633401,0.607717,0.646943
108,528,0.689394,0.195076,0.657197,48.3257,0.604167,0.833856,0.708758
109,524,0.648855,0.181298,0.681298,49.4777,0.65458,0.860058,0.727273
110,517,0.696325,0.166344,0.676983,48.966,0.618956,0.75,0.696565
111,525,0.691429,0.192381,0.687619,47.6319,0.630476,0.728097,0.754352
112,509,0.67387,0.198428,0.6778,48.9632,0.656189,0.793413,0.731429
113,519,0.643545,0.210019,0.657033,51.4466,0.628131,0.674847,0.707269
114,520,0.636538,0.159615,0.642308,52.8075,0.607692,0.696203,0.687861
115,519,0.65896,0.175337,0.631985,52.4675,0.606936,0.673016,0.698077
116,512,0.666016,0.175781,0.65625,52.2095,0.638672,0.749235,0.701349
117,510,0.654902,0.172549,0.621569,50.6516,0.637255,0.683077,0.716797
118,487,0.613963,0.174538,0.622177,49.3968,0.640657,0.823718,0.67451
119,533,0.641651,0.161351,0.60788,52.6988,0.589118,0.808917,0.685832
120,511,0.65362,0.219178,0.632094,51.6996,0.637965,0.57362,0.712946
121,492,0.634146,0.170732,0.607724,51.2988,0.621951,0.686275,0.682975
122,487,0.667351,0.180698,0.638604,56.9685,0.634497,0.640777,0.660569
123,500,0.678,0.166,0.664,50.2708,0.62,0.674194,0.710472
124,525,0.687619,0.190476,0.651429,52.7981,0.579048,0.674342,0.672
125,515,0.638835,0.172816,0.621359,49.7858,0.631068,0.655385,0.670476
126,507,0.641026,0.161736,0.642998,51.1445,0.589744,0.685619,0.658252
127,509,0.640472,0.188605,0.616896,51.8342,0.577603,0.547619,0.69428
128,492,0.689024,0.154472,0.642276,52.6317,0.605691,0.825503,0.664047
129,468,0.66453,0.138889,0.600427,55.5599,0.619658,0.806897,0.686992
130,478,0.635983,0.146444,0.623431,49.2204,0.608787,0.749141,0.675214
131,488,0.665984,0.172131,0.604508,63.4852,0.608607,0.552189,0.694561
132,480,0.683333,0.1625,0.63125,49.8555,0.6375,0.794118,0.709016
133,453,0.662252,0.187638,0.613687,45.258,0.613687,0.607914,0.664583
134,467,0.618844,0.179872,0.593148,51.2855,0.603854,0.539007,0.717439
135,471,0.649682,0.152866,0.617834,50.8044,0.590234,0.841727,0.668094
136,467,0.62955,0.179872,0.591006,46.8991,0.614561,0.665505,0.670913
137,493,0.68357,0.176471,0.638945,47.7252,0.58215,0.756098,0.683084
138,451,0.618625,0.217295,0.64745,46.1528,0.631929,0.768421,0.655172
139,464,0.646552,0.161638,0.599138,46.7164,0.640086,0.548822,0.709534
140,475,0.698947,0.193684,0.572632,47.5144,0.589474,0.692857,0.702586
141,490,0.669388,0.173469,0.602041,51.6648,0.595918,0.657534,0.671579
142,440,0.654545,0.165909,0.6,44.3588,0.647727,0.557895,0.671429
143,441,0.666667,0.160998,0.634921,45.5218,0.600907,0.630189,0.645455
144,448,0.698661,0.1875,0.629464,48.6071,0.613839,0.603636,0.687075
145,463,0.693305,0.161987,0.632829,49.0629,0.598272,0.703971,0.714286
146,457,0.669584,0.185996,0.619256,49.1215,0.623632,0.666667,0.706263
147,447,0.655481,0.163311,0.597315,48.8202,0.58613,0.709924,0.682713
148,459,0.684096,0.178649,0.590414,51.1608,0.577342,0.720755,0.657718
149,476,0.665966,0.178571,0.647059,50.5111,0.586134,0.659498,0.703704
150,436,0.66055,0.199541,0.587156,46.2656,0.633028,0.586957,0.655462
151,455,0.679121,0.208791,0.604396,46.8952,0.575824,0.70229,0.649083
152,475,0.688421,0.176842,0.581053,47.5928,0.587368,0.759857,0.663736
153,435,0.698851,0.17931,0.629885,46.0171,0.648276,0.687943,0.696842
154,429,0.641026,0.18648,0.629371,43.9738,0.645688,0.848375,0.71954
155,473,0.663848,0.186047,0.575053,49.2621,0.596195,0.684397,0.666667
156,460,0.706522,0.21087,0.617391,50.2108,0.61087,0.679715,0.687104
157,469,0.637527,0.170576,0.588486,48.9181,0.641791,0.554817,0.747826
158,487,0.691992,0.190965,0.616016,53.3461,0.63655,0.625806,0.724947
159,475,0.694737,0.195789,0.64,50.137,0.623158,0.763514,0.681725
160,446,0.686099,0.204036,0.647982,55.2299,0.647982,0.757785,0.713684
