image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
110,556,0.888489,0.154676,0.683453,3.06502,0.701031,0.882353,0.802198
111,541,0.907579,0.155268,0.700555,2.17885,0.760417,0.780822,0.783505
112,529,0.89414,0.172023,0.724008,2.39697,0.731959,0.830986,0.708333
113,526,0.89924,0.186312,0.712928,2.34225,0.747253,0.794118,0.783505
114,532,0.87218,0.165414,0.714286,2.0828,0.755319,0.676056,0.791209
115,519,0.890173,0.148362,0.709056,2.36015,0.802198,0.863014,0.819149
116,526,0.863118,0.173004,0.701521,1.99088,0.755319,0.901408,0.78022
117,505,0.847525,0.156436,0.70495,1.94366,0.790698,0.867647,0.840426
118,491,0.885947,0.148676,0.763747,1.84056,0.768293,0.777778,0.77907
119,516,0.889535,0.149225,0.713178,2.092,0.744444,0.731343,0.792683
120,500,0.86,0.162,0.724,2.47696,0.797872,0.92,0.855556
121,507,0.903353,0.149901,0.74359,1.8353,0.802469,0.892308,0.734043
122,521,0.84453,0.161228,0.715931,2.08603,0.689655,0.916667,0.777778
123,537,0.891993,0.162011,0.679702,2.08136,0.752809,0.761194,0.827586
124,507,0.893491,0.17357,0.700197,2.67142,0.7125,0.754386,0.719101
125,540,0.885185,0.155556,0.657407,3.07344,0.730337,0.753846,0.8375
126,498,0.883534,0.158635,0.746988,2.48219,0.722892,0.783333,0.730337
127,526,0.878327,0.163498,0.752852,2.35698,0.707865,0.730159,0.783133
128,516,0.897287,0.149225,0.775194,1.87365,0.706522,0.923077,0.775281
129,539,0.871985,0.155844,0.729128,2.55918,0.705263,0.925373,0.782609
130,552,0.82971,0.166667,0.708333,2.27719,0.767677,0.894737,0.821053
131,525,0.893333,0.142857,0.700952,3.05391,0.776471,0.818182,0.717172
132,533,0.891182,0.161351,0.711069,2.91564,0.733333,0.80303,0.752941
133,555,0.854054,0.153153,0.686486,2.47585,0.735632,0.828125,0.8
134,549,0.865209,0.140255,0.661202,2.72345,0.655914,0.704918,0.758621
135,561,0.878788,0.128342,0.654189,2.2557,0.766667,0.855072,0.827957
136,538,0.881041,0.17658,0.711896,1.94654,0.707071,0.814286,0.788889
137,548,0.832117,0.166058,0.649635,2.21347,0.744898,0.767123,0.79798
138,519,0.890173,0.152216,0.691715,2.40497,0.70297,0.887324,0.744898
139,536,0.867537,0.136194,0.720149,2.94669,0.77,0.857143,0.80198
140,530,0.873585,0.130189,0.713208,2.45703,0.77,0.844156,0.81
141,516,0.928295,0.143411,0.77907,2.61365,0.757576,0.813333,0.79
142,570,0.866667,0.138596,0.703509,2.33542,0.728972,0.833333,0.79798
143,555,0.891892,0.12973,0.695495,2.00857,0.745098,0.815789,0.738318
144,565,0.851327,0.132743,0.688496,2.78804,0.73913,0.838235,0.656863
145,530,0.877358,0.15283,0.681132,1.97553,0.729167,0.871429,0.771739
146,533,0.868668,0.136961,0.703565,2.38402,0.762376,0.818182,0.791667
147,548,0.885036,0.15146,0.717153,2.45243,0.703704,0.815789,0.752475
148,532,0.896617,0.142857,0.740602,2.31255,0.75,0.938272,0.787037
149,563,0.886323,0.138544,0.737123,2.09311,0.719626,0.701299,0.777778
150,468,0.90812,0.166667,0.797009,1.86963,0.768421,0.917808,0.766355
151,565,0.874336,0.173451,0.738053,2.08554,0.724771,0.78481,0.852632
152,525,0.872381,0.188571,0.721905,2.27841,0.827957,0.662338,0.798165
153,559,0.872987,0.178891,0.699463,2.77389,0.722772,0.739726,0.795699
154,478,0.945607,0.186192,0.778243,2.084,0.781609,0.823529,0.782178
155,571,0.905429,0.194396,0.730298,2.03858,0.650485,0.880597,0.816092
156,506,0.885375,0.166008,0.786561,2.31011,0.774194,0.930556,0.728155
157,545,0.893578,0.165138,0.73578,2.73352,0.74,0.878378,0.849462
158,508,0.909449,0.21063,0.769685,2.25331,0.8,0.888889,0.78
159,528,0.922348,0.189394,0.770833,2.93223,0.773196,0.893333,0.844444
160,475,0.905263,0.168421,0.844211,2.41637,0.842697,0.92,0.824742
161,578,0.885813,0.186851,0.719723,3.03297,0.69697,0.84058,0.764045
162,514,0.904669,0.167315,0.770428,2.04168,0.731959,0.873239,0.686869
163,568,0.90493,0.18838,0.711268,2.26912,0.789474,0.866667,0.845361
164,589,0.860781,0.168081,0.692699,2.65036,0.763441,0.802817,0.8
165,539,0.90167,0.176252,0.714286,2.75359,0.737374,0.808219,0.827957
166,578,0.901384,0.202422,0.67474,2.65955,0.79798,0.746835,0.808081
167,560,0.816071,0.167857,0.680357,2.32397,0.757895,0.666667,0.767677
168,563,0.870337,0.181172,0.71048,2.3771,0.691589,0.662162,0.789474
169,593,0.838111,0.155143,0.676223,2.36074,0.811881,0.878049,0.831776
170,560,0.866071,0.157143,0.717857,2.38721,0.816327,0.7875,0.831683
171,554,0.880866,0.166065,0.749097,2.5902,0.77551,0.789474,0.806122
172,543,0.900552,0.176796,0.731123,2.3012,0.83871,0.858974,0.846939
173,555,0.906306,0.174775,0.722523,2.0295,0.715686,0.671233,0.763441
174,533,0.857411,0.161351,0.722326,1.94463,0.854167,0.780488,0.784314
175,575,0.892174,0.193043,0.725217,2.83843,0.757009,0.802469,0.822917
176,568,0.882042,0.181338,0.711268,2.4735,0.735849,0.807692,0.775701
177,546,0.879121,0.181319,0.723443,2.15018,0.797872,0.893333,0.773585
178,535,0.880374,0.160748,0.717757,2.24568,0.741573,0.863636,0.776596
179,561,0.855615,0.190731,0.673797,2.63886,0.69,0.797101,0.831461
180,558,0.869176,0.177419,0.677419,2.69706,0.755102,0.905405,0.69
181,546,0.851648,0.208791,0.725275,2.79952,0.726316,0.73913,0.734694
182,569,0.855888,0.191564,0.710018,2.4628,0.62037,0.731343,0.715789
