image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
196,419,0.663484,0.169451,0.601432,8.14207,0.588235,0.55,0.656566
197,417,0.659472,0.172662,0.606715,8.55325,0.61,0.540984,0.656863
198,431,0.707657,0.167053,0.589327,8.25676,0.677419,0.650794,0.63
199,427,0.655738,0.215457,0.611241,8.38447,0.57,0.45614,0.602151
200,435,0.721839,0.172414,0.675862,8.13519,0.508333,0.508197,0.68
201,438,0.710046,0.19863,0.678082,10.5038,0.555556,0.5,0.65
202,424,0.650943,0.198113,0.65566,10.3484,0.669565,0.623377,0.642857
203,403,0.632754,0.173697,0.60794,9.96379,0.660194,0.558824,0.686957
204,433,0.676674,0.180139,0.644342,8.16219,0.616071,0.753623,0.728155
205,431,0.658933,0.201856,0.62645,10.4175,0.660714,0.716216,0.723214
206,457,0.652079,0.179431,0.636761,8.39212,0.591667,0.450704,0.669643
207,412,0.650485,0.179612,0.652913,9.35192,0.631579,0.680556,0.633333
208,441,0.705215,0.170068,0.632653,8.95415,0.614679,0.522388,0.587719
209,444,0.677928,0.141892,0.623874,8.40078,0.610619,0.521739,0.66055
210,449,0.663697,0.169265,0.672606,10.3185,0.612613,0.5,0.59292
211,458,0.659389,0.203057,0.657205,10.0314,0.62069,0.638889,0.747748
212,454,0.651982,0.154185,0.669604,8.33725,0.675676,0.72,0.672414
213,485,0.678351,0.16701,0.639175,9.11477,0.583333,0.730159,0.630631
214,465,0.660215,0.197849,0.602151,8.39652,0.527273,0.534483,0.564815
215,470,0.638298,0.219149,0.646809,8.38837,0.607143,0.558824,0.681818
216,442,0.656109,0.178733,0.644796,8.0739,0.659341,0.583333,0.589286
217,450,0.693333,0.206667,0.62,8.23135,0.538462,0.571429,0.571429
218,438,0.63242,0.180365,0.691781,8.24605,0.601942,0.758065,0.663462
219,450,0.651111,0.188889,0.664444,8.01416,0.645833,0.629032,0.699029
220,449,0.714922,0.191537,0.683742,8.52703,0.62037,0.701493,0.770833
221,454,0.676211,0.160793,0.656388,8.73919,0.721739,0.698795,0.833333
222,464,0.68319,0.176724,0.646552,8.68896,0.713043,0.609756,0.826087
223,469,0.646055,0.170576,0.66951,11.169,0.675439,0.766234,0.791304
224,463,0.641469,0.177106,0.650108,8.31612,0.694444,0.84,0.736842
225,490,0.612245,0.155102,0.597959,10.41,0.616,0.597403,0.703704
226,442,0.680995,0.187783,0.640271,9.0249,0.727273,0.6625,0.752
227,474,0.622363,0.168776,0.660338,8.48728,0.718182,0.721519,0.781818
228,474,0.660338,0.172996,0.622363,10.1226,0.630252,0.746667,0.709091
229,444,0.63964,0.184685,0.596847,8.56953,0.652174,0.773333,0.756303
230,449,0.659243,0.198218,0.657016,9.05147,0.681416,0.61039,0.765217
231,456,0.684211,0.186404,0.594298,8.59724,0.705357,0.658228,0.778761
232,434,0.675115,0.211982,0.66129,10.6466,0.66087,0.815789,0.75
233,472,0.673729,0.158898,0.616525,8.03115,0.628319,0.647887,0.713043
234,447,0.64877,0.161074,0.624161,9.29353,0.606557,0.756757,0.734513
235,465,0.634409,0.16129,0.647312,8.28216,0.75,0.512821,0.688525
236,441,0.664399,0.15873,0.653061,9.18504,0.633929,0.830986,0.711538
237,484,0.681818,0.14876,0.700413,8.67621,0.630769,0.597561,0.776786
238,437,0.663616,0.171625,0.686499,8.32684,0.745763,0.681818,0.769231
239,451,0.616408,0.18847,0.654102,10.5325,0.661417,0.52381,0.694915
240,456,0.635965,0.182018,0.657895,7.96366,0.763636,0.583333,0.771654
241,465,0.692473,0.202151,0.67957,8.5642,0.689655,0.6,0.736364
242,453,0.686534,0.183223,0.651214,19.2876,0.733333,0.909091,0.758621
243,442,0.723982,0.208145,0.690045,7.43334,0.666667,0.757143,0.752381
244,432,0.657407,0.159722,0.648148,7.49909,0.757895,0.708333,0.742857
245,463,0.691145,0.170626,0.632829,10.3955,0.652893,0.56962,0.821053
246,478,0.675732,0.188285,0.644351,8.30234,0.677966,0.7,0.768595
247,457,0.608315,0.172867,0.61488,8.02777,0.771429,0.814815,0.779661
248,440,0.645455,0.15,0.620455,8.30226,0.754902,0.805195,0.771429
249,464,0.685345,0.155172,0.68319,10.075,0.658537,0.62963,0.803922
250,473,0.653277,0.179704,0.623679,8.63902,0.706897,0.682927,0.723577
251,484,0.654959,0.142562,0.632231,10.206,0.589552,0.873418,0.732759
252,485,0.668041,0.152577,0.641237,11.5909,0.748031,0.936842,0.768657
253,484,0.679752,0.179752,0.659091,8.64707,0.636364,0.558442,0.716535
254,459,0.671024,0.163399,0.67756,8.42686,0.710744,0.732558,0.801653
255,429,0.706294,0.191142,0.701632,9.03205,0.660377,0.785714,0.702479
256,451,0.68071,0.157428,0.674058,10.1532,0.581967,0.647887,0.735849
257,466,0.686695,0.165236,0.658798,8.44594,0.624,0.884615,0.696721
258,473,0.638478,0.175476,0.680761,10.7821,0.710744,0.837209,0.704
259,469,0.599147,0.189765,0.680171,8.4938,0.704348,0.617284,0.735537
260,451,0.662971,0.181818,0.64745,8.18963,0.675676,0.786667,0.678261
261,438,0.671233,0.219178,0.650685,8.3597,0.666667,0.855263,0.711712
262,446,0.670404,0.183857,0.659193,9.6828,0.657143,0.623188,0.666667
263,442,0.660633,0.201357,0.69457,9.77125,0.722772,0.767123,0.72381
264,438,0.707763,0.175799,0.671233,10.2228,0.638095,0.850746,0.732673
265,427,0.653396,0.159251,0.662763,8.72749,0.71,0.760563,0.761905
266,426,0.633803,0.176056,0.671362,9.56317,0.711111,0.78125,0.73
267,425,0.621176,0.195294,0.658824,11.241,0.557692,0.827586,0.722222
268,424,0.646226,0.162736,0.625,9.13172,0.666667,0.685714,0.663462
269,430,0.637209,0.169767,0.637209,8.51415,0.598131,0.8125,0.685714
270,404,0.678218,0.165842,0.670792,8.62808,0.630435,0.586207,0.560748
271,484,0.640496,0.208678,0.634298,8.69892,0.542373,0.5625,0.76087
272,444,0.619369,0.195946,0.646396,8.45987,0.701923,0.60274,0.70339
273,477,0.651992,0.159329,0.628931,8.81047,0.681034,0.683544,0.778846
274,488,0.612705,0.151639,0.581967,11.1736,0.626984,0.886076,0.724138
275,471,0.615711,0.165605,0.62845,8.67564,0.678261,0.666667,0.68254
276,462,0.642857,0.17316,0.619048,10.0469,0.690265,0.576923,0.73913
277,463,0.634989,0.166307,0.62851,10.4912,0.684685,0.631579,0.707965
278,462,0.632035,0.188312,0.65368,10.6077,0.696429,0.564103,0.801802
279,483,0.608696,0.171843,0.575569,8.89307,0.645669,0.926829,0.714286
280,448,0.638393,0.174107,0.651786,8.50111,0.684685,0.592105,0.645669
281,471,0.607219,0.193206,0.573248,8.90053,0.627907,0.654321,0.657658
282,483,0.666667,0.169772,0.616977,11.0657,0.689076,0.865854,0.705426
283,449,0.668151,0.184855,0.64588,8.95061,0.675676,0.8,0.689076
284,459,0.684096,0.180828,0.649237,9.55375,0.641026,0.96,0.702703
285,470,0.680851,0.195745,0.655319,8.70121,0.702479,0.788235,0.777778
286,462,0.664502,0.177489,0.658009,8.45665,0.724138,0.904762,0.710744
287,445,0.640449,0.175281,0.649438,10.2668,0.624,0.589744,0.706897
288,436,0.65367,0.158257,0.642202,8.07554,0.636364,0.671429,0.68
289,427,0.665105,0.149883,0.672131,7.92835,0.633663,0.609375,0.690909
290,414,0.654589,0.195652,0.60628,8.03768,0.538462,0.698413,0.70297
291,427,0.63466,0.203747,0.620609,9.0614,0.660714,0.716216,0.700855
292,431,0.675174,0.167053,0.689095,8.2018,0.675676,0.586667,0.714286
293,450,0.66,0.16,0.648889,10.8582,0.583333,0.514286,0.666667
294,448,0.633929,0.158482,0.620536,8.60798,0.581967,0.577465,0.566667
295,454,0.65859,0.167401,0.590308,9.61115,0.57377,0.557143,0.54918
296,422,0.654028,0.130332,0.623223,8.52646,0.607143,0.588235,0.606557
297,453,0.682119,0.143488,0.653422,8.59918,0.525424,0.725806,0.651786
298,427,0.632319,0.145199,0.632319,10.0142,0.6,0.651515,0.661017
299,454,0.645374,0.165198,0.64978,8.43611,0.580645,0.5,0.6
300,436,0.630734,0.135321,0.644495,8.37978,0.585586,0.584615,0.548387
301,428,0.64486,0.14486,0.656542,8.12608,0.563107,0.551724,0.603604
302,418,0.679426,0.169856,0.669856,10.1585,0.588235,0.5,0.621359
303,417,0.657074,0.148681,0.645084,9.74316,0.584906,0.596774,0.656863
304,461,0.670282,0.160521,0.691974,8.20891,0.526316,0.583333,0.59434
305,418,0.72488,0.129187,0.631579,9.0618,0.602041,0.627119,0.570175
306,451,0.682927,0.146341,0.640798,8.31319,0.609091,0.58209,0.714286
307,423,0.621749,0.179669,0.659574,7.75692,0.581197,0.573529,0.690909
308,453,0.626932,0.181015,0.622517,9.50102,0.617391,0.619718,0.726496
309,437,0.652174,0.144165,0.656751,8.59619,0.690909,0.657895,0.826087
310,474,0.64346,0.183544,0.620253,10.5722,0.690909,0.684211,0.790909
311,479,0.661795,0.175365,0.647182,8.5139,0.700935,0.733333,0.763636
312,481,0.677755,0.141372,0.640333,9.14506,0.680672,0.938272,0.757009
313,462,0.645022,0.17316,0.660173,8.43954,0.693548,0.686047,0.815126
314,460,0.652174,0.169565,0.63913,9.35637,0.700855,0.804878,0.774194
315,439,0.649203,0.164009,0.61959,27.2924,0.663866,0.607595,0.709402
316,442,0.633484,0.169683,0.649321,9.02541,0.669725,0.616438,0.764706
317,490,0.630612,0.189796,0.628571,9.37117,0.655462,0.615385,0.697248
318,446,0.663677,0.204036,0.665919,8.48279,0.661017,0.705128,0.697479
319,465,0.64086,0.163441,0.625806,9.59567,0.640351,0.712329,0.694915
320,462,0.688312,0.158009,0.614719,8.97364,0.678571,0.631579,0.736842
321,457,0.643326,0.172867,0.617068,8.78357,0.684685,0.868421,0.758929
322,463,0.667387,0.161987,0.663067,8.46198,0.646552,0.56,0.72973
323,474,0.660338,0.158228,0.597046,8.97294,0.652174,0.626667,0.724138
324,431,0.651972,0.194896,0.633411,9.34646,0.673077,0.771429,0.765217
325,445,0.613483,0.168539,0.608989,8.88182,0.645455,0.84507,0.75
326,464,0.618534,0.178879,0.601293,9.83478,0.657658,0.712329,0.772727
327,485,0.692784,0.148454,0.589691,8.54423,0.72381,0.644737,0.72973
328,473,0.638478,0.181818,0.655391,10.5395,0.672727,0.554054,0.733333
329,453,0.635762,0.139073,0.657837,8.94689,0.660194,0.544118,0.736364
330,458,0.672489,0.179039,0.646288,8.72808,0.627273,0.666667,0.786408
331,445,0.647191,0.208989,0.640449,9.14666,0.685714,0.680556,0.736364
332,453,0.644592,0.211921,0.593819,8.28296,0.663636,0.547945,0.809524
333,449,0.706013,0.195991,0.628062,8.80951,0.692308,0.597222,0.754545
334,448,0.691964,0.191964,0.647321,8.28601,0.633028,0.724638,0.692308
335,448,0.640625,0.183036,0.685268,8.29123,0.618182,0.691176,0.715596
336,456,0.640351,0.199561,0.642544,9.91648,0.642202,0.542857,0.654545
337,473,0.657505,0.181818,0.627907,8.34361,0.69,0.681159,0.678899
338,468,0.673077,0.181624,0.679487,9.74663,0.640351,0.575342,0.72
339,456,0.690789,0.16886,0.618421,9.33231,0.709677,0.606061,0.754386
340,409,0.684597,0.154034,0.652812,7.82829,0.651685,0.827586,0.666667
341,458,0.681223,0.139738,0.639738,8.07826,0.651685,0.672414,0.719101
342,454,0.696035,0.180617,0.64978,9.97275,0.640449,0.54386,0.730337
343,441,0.687075,0.179138,0.646259,8.24637,0.670886,0.603774,0.629213
344,465,0.692473,0.189247,0.660215,8.09491,0.629213,0.785714,0.772152
345,474,0.672996,0.185654,0.613924,8.29572,0.695122,0.508772,0.775281
346,475,0.726316,0.172632,0.667368,8.31965,0.591837,0.672414,0.731707
347,466,0.7103,0.206009,0.67382,8.33255,0.582524,0.766667,0.77551
348,478,0.650628,0.165272,0.675732,8.48859,0.676471,0.753623,0.718447
349,464,0.668103,0.202586,0.698276,8.51022,0.653465,0.606061,0.72549
350,483,0.672878,0.178054,0.693582,9.50091,0.631068,0.723077,0.752475
351,471,0.696391,0.174098,0.673036,10.434,0.6,0.634921,0.708738
352,469,0.686567,0.170576,0.675906,9.39949,0.603774,0.6875,0.685714
353,487,0.698152,0.217659,0.663244,10.4991,0.584,0.753425,0.698113
354,473,0.67019,0.181818,0.646934,10.7982,0.716981,0.710526,0.68
355,491,0.665988,0.171079,0.645621,8.1212,0.636364,0.6,0.735849
356,487,0.677618,0.205339,0.694045,9.75531,0.690722,0.61194,0.718182
