image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
140,956,0.853556,0.0491632,0.387029,32.3256,0.697699,0.922039,0.791759
141,954,0.859539,0.0503145,0.393082,34.7931,0.753669,0.947149,0.816946
142,952,0.845588,0.0609244,0.385504,34.5973,0.764706,0.951923,0.815514
143,892,0.831839,0.0627803,0.381166,34.6284,0.766816,0.887427,0.782563
144,896,0.864955,0.0580357,0.397321,31.0443,0.752232,0.946588,0.81278
145,912,0.847588,0.0548246,0.378289,34.0854,0.745614,0.782353,0.81808
146,917,0.849509,0.0545256,0.376227,31.6453,0.736096,0.857778,0.820175
147,927,0.828479,0.0636462,0.390507,38.3703,0.742179,0.822674,0.800436
148,937,0.851654,0.0629669,0.392743,34.3488,0.740662,0.961095,0.819849
149,963,0.843198,0.0581516,0.400831,37.6505,0.737279,0.898592,0.829242
150,930,0.856989,0.0645161,0.410753,36.4574,0.748387,0.771552,0.793354
151,919,0.847661,0.0554951,0.380849,33.6055,0.745375,0.830657,0.810753
152,899,0.855395,0.057842,0.403782,39.5818,0.741935,0.878561,0.782372
153,952,0.839286,0.0651261,0.380252,44.6759,0.723739,0.91582,0.820912
154,990,0.846465,0.0565657,0.370707,37.0391,0.740404,0.915416,0.838235
155,970,0.818557,0.0556701,0.381443,36.3171,0.75567,0.809004,0.834343
156,966,0.855072,0.0548654,0.402692,35.6967,0.738095,0.934081,0.807216
157,927,0.832794,0.0668824,0.384035,34.3001,0.75836,0.953058,0.824017
158,956,0.845188,0.0721757,0.403766,38.6661,0.759414,0.92011,0.856526
159,952,0.853992,0.0798319,0.389706,34.0464,0.762605,0.933884,0.849372
160,938,0.836887,0.0735608,0.41258,35.006,0.751599,0.862411,0.822479
161,968,0.847107,0.088843,0.428719,39.7084,0.739669,0.934358,0.808102
162,981,0.847095,0.0733945,0.398573,35.7303,0.731906,0.938719,0.780992
163,977,0.86694,0.0685773,0.382805,35.4828,0.774821,0.955086,0.843017
164,929,0.846071,0.0785791,0.400431,35.7219,0.778256,0.839557,0.836233
165,948,0.827004,0.0770042,0.388186,34.6657,0.744726,0.800283,0.818084
166,994,0.837022,0.0694165,0.396378,40.288,0.7334,0.781893,0.82384
167,963,0.838006,0.0539979,0.404984,40.1802,0.750779,0.843707,0.784708
168,945,0.866667,0.0582011,0.420106,35.0098,0.762963,0.851595,0.815161
169,949,0.842993,0.0410959,0.369863,36.2864,0.743941,0.771955,0.798942
170,979,0.84474,0.0541369,0.386108,37.955,0.742594,0.807428,0.795574
171,969,0.829721,0.0701754,0.384933,36.4049,0.74097,0.745125,0.806946
172,939,0.842386,0.0830671,0.379127,34.2361,0.772098,0.913103,0.816305
173,925,0.852973,0.092973,0.397838,37.7337,0.751351,0.82446,0.813632
174,932,0.837983,0.0654506,0.380901,31.9179,0.756438,0.720567,0.817297
175,960,0.855208,0.075,0.383333,36.8704,0.719792,0.816208,0.73927
176,947,0.866948,0.063358,0.398099,36.7314,0.770855,0.928767,0.816667
177,894,0.834452,0.0715884,0.36689,31.0277,0.776286,0.902017,0.829989
178,914,0.864333,0.0886214,0.415755,30.0292,0.748359,0.945906,0.815436
179,899,0.846496,0.083426,0.40267,30.4579,0.757508,0.859031,0.806346
180,918,0.873638,0.0762527,0.407407,31.5653,0.721133,0.835347,0.749722
181,919,0.845484,0.0979325,0.406964,34.4812,0.718172,0.85303,0.755991
182,911,0.860593,0.0933041,0.407245,32.7836,0.749726,0.781845,0.767138
183,899,0.873192,0.0878754,0.426029,34.438,0.749722,0.756677,0.754116
184,908,0.856828,0.0781938,0.404185,32.5607,0.737885,0.764179,0.751947
185,869,0.844649,0.0863061,0.428078,29.8281,0.760644,0.903177,0.780837
186,903,0.844961,0.0930233,0.41196,32.8545,0.72536,0.908397,0.825086
187,903,0.864895,0.0808416,0.418605,30.4565,0.765227,0.808973,0.825028
188,862,0.850348,0.0812065,0.37935,29.5742,0.761021,0.853659,0.78959
189,865,0.849711,0.0820809,0.390751,31.7567,0.749133,0.96142,0.813225
190,832,0.856971,0.0793269,0.40625,28.9732,0.774038,0.78882,0.823121
191,857,0.822637,0.0781797,0.37923,29.3112,0.752625,0.823256,0.804087
192,848,0.877358,0.0636792,0.373821,30.1658,0.758255,0.933126,0.789965
193,850,0.847059,0.0623529,0.397647,28.9531,0.777647,0.97882,0.852594
194,889,0.854893,0.0753656,0.379078,30.816,0.726659,0.809598,0.744706
195,892,0.853139,0.0683857,0.368834,32.1277,0.737668,0.709726,0.713161
196,892,0.858744,0.0706278,0.424888,32.0051,0.727578,0.68567,0.66704
197,861,0.86295,0.0708479,0.39489,32.0086,0.727062,0.688498,0.660314
198,879,0.858931,0.07281,0.406143,32.0129,0.698521,0.635179,0.627178
199,862,0.834107,0.0638051,0.357309,29.4154,0.704176,0.660626,0.623436
200,893,0.864502,0.0862262,0.380739,30.4005,0.673012,0.648918,0.62065
201,925,0.854054,0.0789189,0.406486,34.1157,0.647568,0.702838,0.591265
202,903,0.815061,0.0797342,0.383167,34.4656,0.710963,0.64486,0.589189
203,882,0.815193,0.0634921,0.386621,32.6206,0.70068,0.699029,0.623477
204,857,0.81797,0.0606768,0.386231,31.1213,0.726954,0.667737,0.643991
205,852,0.825117,0.0762911,0.414319,33.3045,0.71831,0.625817,0.663944
206,832,0.832933,0.0709135,0.367788,29.2343,0.707933,0.63837,0.586854
207,840,0.811905,0.0583333,0.357143,30.9402,0.666667,0.675,0.59976
208,794,0.828715,0.0566751,0.395466,29.4121,0.711587,0.676106,0.592857
209,777,0.821107,0.0579151,0.33462,27.8486,0.687259,0.661049,0.619647
210,789,0.82256,0.0785805,0.362484,27.804,0.709759,0.646429,0.66538
211,796,0.812814,0.0741206,0.342965,28.5896,0.714824,0.731107,0.711027
212,817,0.823745,0.0709914,0.368421,27.2305,0.700122,0.756993,0.675879
213,820,0.837805,0.0707317,0.352439,28.3047,0.719512,0.727119,0.664627
214,826,0.828087,0.059322,0.382567,28.1747,0.679177,0.645276,0.615854
215,830,0.810843,0.0445783,0.349398,27.5194,0.712048,0.680203,0.636804
216,838,0.841289,0.0560859,0.338902,29.9838,0.713604,0.727425,0.660241
217,824,0.842233,0.0533981,0.360437,29.339,0.70267,0.682211,0.658711
218,797,0.856964,0.0589711,0.382685,29.0164,0.692597,0.693841,0.632282
219,819,0.854701,0.0598291,0.377289,28.7972,0.722833,0.694257,0.784191
220,814,0.851351,0.0577396,0.367322,27.0554,0.751843,0.893791,0.809524
221,783,0.828863,0.0408685,0.389527,26.8631,0.807152,0.971519,0.869779
222,806,0.834988,0.0459057,0.406948,25.655,0.771712,0.871383,0.863346
223,818,0.823961,0.0586797,0.4022,26.8867,0.746944,0.885434,0.820099
224,804,0.856965,0.0609453,0.374378,30.3742,0.761194,0.862745,0.810513
