image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
983,32,0.9375,0.03125,0.8125,10.7459,0.90625,0.62069,1
984,33,0.909091,0.030303,0.666667,9.76992,0.878788,0.931034,0.90625
985,33,0.909091,0.030303,0.666667,15.655,0.848485,0.678571,0.878788
986,31,0.935484,0.0322581,0.774194,11.7541,0.935484,0.931034,0.909091
987,31,0.967742,0.0322581,0.709677,12.612,0.83871,0.807692,0.83871
988,33,0.939394,0.030303,0.69697,9.9099,0.818182,0.62963,0.806452
989,32,0.9375,0.0625,0.71875,10.9508,0.90625,0.758621,0.878788
990,32,1,0.03125,0.75,11.3628,0.84375,0.666667,0.84375
991,32,0.96875,0.03125,0.6875,12.2645,0.875,0.571429,0.875
992,30,0.933333,0.0333333,0.666667,13.8107,0.933333,0.75,0.875
993,27,0.925926,0.037037,0.703704,11.018,0.851852,0.73913,0.766667
994,27,0.925926,0.037037,0.740741,13.704,0.888889,0.875,0.888889
995,29,0.931034,0.0344828,0.655172,11.5451,0.896552,0.807692,0.962963
996,30,0.9,0.0333333,0.7,11.721,0.933333,0.75,0.931034
997,32,0.90625,0.03125,0.6875,11.6023,0.875,0.892857,0.933333
998,29,0.965517,0.0344828,0.724138,11.5429,0.965517,0.892857,0.9375
999,31,0.935484,0.0322581,0.709677,12.4966,0.903226,0.892857,0.931034
1000,33,0.969697,0.030303,0.606061,13.5227,0.848485,0.75,0.870968
1001,31,0.903226,0.0322581,0.645161,13.1214,0.967742,0.833333,0.909091
1002,30,0.966667,0.0333333,0.7,12.6486,0.933333,0.75,0.903226
1003,33,0.909091,0.030303,0.727273,11.5476,0.878788,0.689655,0.966667
1004,32,0.9375,0.03125,0.71875,11.1707,0.96875,1,0.969697
1005,32,0.9375,0.03125,0.71875,12.5901,0.9375,1,0.9375
1006,31,0.935484,0.0322581,0.806452,11.6591,0.903226,0.857143,0.90625
1007,32,0.90625,0.03125,0.71875,11.3531,0.875,0.678571,0.903226
1008,30,0.966667,0.0333333,0.766667,11.9403,0.933333,0.928571,0.875
1009,34,0.882353,0.0588235,0.676471,12.7813,0.823529,0.714286,0.933333
1010,33,0.848485,0.030303,0.69697,14.9781,1,0.787879,0.970588
1011,31,0.935484,0.0322581,0.709677,11.1379,1,0.935484,0.939394
1012,30,0.933333,0.0333333,0.633333,11.4897,0.866667,1,0.83871
1013,28,1,0.0357143,0.678571,12.026,0.892857,0.88,0.833333
1014,31,0.870968,0.0322581,0.612903,15.0708,0.870968,0.740741,1
1015,31,0.903226,0.0322581,0.741935,12.0121,0.903226,0.821429,0.903226
1016,31,0.870968,0.0322581,0.677419,10.9095,0.903226,0.821429,0.935484
1017,31,0.935484,0.0322581,0.709677,11.9888,0.967742,1,0.935484
1018,33,0.909091,0,0.666667,12.3699,0.909091,1,0.967742
1019,32,0.875,0.03125,0.65625,12.1616,0.90625,0.965517,0.878788
1020,28,0.964286,0.0357143,0.75,10.8342,0.964286,0.888889,0.875
1021,30,1,0.0333333,0.666667,12.2695,0.9,1,0.964286
1022,32,0.96875,0.03125,0.6875,11.6773,0.875,0.785714,0.966667
1023,30,0.966667,0.0333333,0.733333,12.1094,0.966667,1,0.9375
1024,32,0.96875,0.03125,0.71875,12.0532,0.90625,1,0.966667
1025,31,0.967742,0.0322581,0.806452,10.9026,0.967742,0.766667,0.9375
1026,31,0.935484,0.0322581,0.709677,11.6352,0.935484,0.758621,0.967742
1027,34,0.941176,0.0294118,0.735294,11.5948,0.852941,0.827586,0.935484
1028,31,0.967742,0.0322581,0.741935,12.652,0.967742,0.8,0.882353
1029,32,1,0.03125,0.78125,11.4776,0.9375,0.866667,0.967742
1030,32,0.9375,0.03125,0.71875,10.8659,0.90625,1,0.90625
1031,31,0.967742,0.0322581,0.677419,12.0969,0.967742,0.666667,0.9375
1032,33,0.909091,0.030303,0.69697,11.1574,0.878788,1,0.935484
1033,33,0.909091,0.030303,0.727273,15.4025,0.909091,1,0.969697
1034,32,0.9375,0.03125,0.6875,12.4537,0.84375,0.925926,0.848485
1035,33,0.878788,0.030303,0.69697,12.2471,0.848485,1,0.90625
1036,33,0.909091,0.030303,0.666667,12.8406,0.939394,0.870968,0.939394
1037,32,0.9375,0.03125,0.75,11.7801,0.96875,0.903226,0.939394
