image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
158,956,0.845188,0.0721757,0.403766,34.1996,0.736287,0.965616,0.734043
159,952,0.853992,0.0798319,0.389706,33.0713,0.717622,0.976331,0.681435
160,938,0.836887,0.0735608,0.41258,31.901,0.707006,0.960961,0.658174
161,968,0.847107,0.088843,0.428719,32.7708,0.670833,0.810559,0.639066
162,981,0.847095,0.0733945,0.398573,33.7,0.670707,0.909639,0.620833
163,977,0.86694,0.0685773,0.382805,32.2402,0.719124,0.955679,0.694949
164,929,0.846071,0.0785791,0.400431,32.8346,0.784188,0.831063,0.721116
165,948,0.827004,0.0770042,0.388186,31.3647,0.686722,0.688822,0.681624
166,994,0.837022,0.0694165,0.396378,33.1269,0.691552,0.798295,0.665975
167,963,0.838006,0.0539979,0.404984,32.6995,0.718367,0.832386,0.656189
168,945,0.866667,0.0582011,0.420106,32.9975,0.712185,0.752212,0.679592
169,949,0.842993,0.0410959,0.369863,32.7251,0.676471,0.723602,0.653361
170,979,0.84474,0.0541369,0.386108,32.2597,0.683168,0.695652,0.668067
171,969,0.829721,0.0701754,0.384933,32.4684,0.713115,0.856322,0.663366
172,939,0.842386,0.0830671,0.379127,31.5552,0.724359,0.884956,0.684426
173,925,0.852973,0.092973,0.397838,32.0723,0.693111,0.792169,0.679487
174,932,0.837983,0.0654506,0.380901,31.3791,0.730022,0.849112,0.665971
175,960,0.855208,0.075,0.383333,32.9007,0.630705,0.763158,0.589633
176,947,0.866948,0.063358,0.398099,31.8477,0.69958,0.936937,0.6639
177,894,0.834452,0.0715884,0.36689,32.0177,0.713024,0.962848,0.655462
178,914,0.864333,0.0886214,0.415755,31.9425,0.702643,0.924765,0.673289
179,899,0.846496,0.083426,0.40267,31.4078,0.714607,0.792453,0.627753
180,918,0.873638,0.0762527,0.407407,32.7973,0.651316,0.939394,0.624719
181,919,0.845484,0.0979325,0.406964,32.6674,0.671772,0.752443,0.642544
182,911,0.860593,0.0933041,0.407245,31.6045,0.690949,0.779553,0.654267
183,899,0.873192,0.0878754,0.426029,32.8778,0.702765,0.754098,0.671082
184,908,0.856828,0.0781938,0.404185,31.1931,0.652655,0.715254,0.599078
185,869,0.844649,0.0863061,0.428078,31.0433,0.691954,0.850498,0.619469
