image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
136,673,0.895988,0.0579495,0.340267,194.951,0.701613,0.528736,0.779026
137,669,0.901345,0.0508221,0.312407,191.427,0.648649,0.660714,0.762097
138,697,0.911047,0.0588235,0.322812,192.559,0.713725,0.857143,0.810811
139,656,0.905488,0.0533537,0.307927,192.18,0.700405,0.751445,0.792157
140,686,0.909621,0.0597668,0.376093,193.898,0.624,0.685897,0.769231
141,704,0.90767,0.0653409,0.360795,191.706,0.677043,0.724138,0.816
142,674,0.909496,0.0637982,0.34273,195.21,0.671875,0.633721,0.708171
143,648,0.882716,0.0802469,0.310185,193.224,0.743478,0.807018,0.773438
144,640,0.910937,0.0609375,0.320312,193.492,0.6625,0.943396,0.721739
145,671,0.907601,0.0611028,0.307004,192.623,0.65272,0.551282,0.691667
146,654,0.902141,0.0626911,0.318043,192.589,0.704641,0.616766,0.832636
147,673,0.890045,0.077266,0.32838,192.439,0.665289,0.795031,0.691983
148,685,0.921168,0.0627737,0.372263,191.786,0.655462,0.679487,0.797521
149,708,0.903955,0.069209,0.360169,196.495,0.702041,0.604651,0.789916
150,683,0.901903,0.0775988,0.355783,191.821,0.704167,0.650888,0.804082
151,684,0.923977,0.100877,0.361111,191.159,0.653846,0.7,0.75
152,677,0.923191,0.0782866,0.320532,191.295,0.686441,0.746914,0.715385
153,703,0.911807,0.0796586,0.311522,191.941,0.663968,0.652439,0.779661
154,733,0.91678,0.0914052,0.294679,196.265,0.671756,0.920455,0.781377
155,735,0.911565,0.0802721,0.336054,191.546,0.685824,0.547486,0.732824
156,722,0.915512,0.0844875,0.315789,191.285,0.719008,0.91954,0.766284
157,692,0.888728,0.0939306,0.32659,192.437,0.681818,0.8,0.793388
158,690,0.908696,0.0927536,0.356522,193.513,0.693878,0.623529,0.793388
159,695,0.923741,0.0964029,0.339568,194.022,0.693878,0.747059,0.795918
160,698,0.912607,0.0988539,0.352436,192.828,0.679167,0.723926,0.767347
161,701,0.920114,0.0927247,0.35378,193.778,0.666667,0.75,0.704167
162,707,0.908062,0.0862801,0.325318,193.861,0.616279,0.949686,0.682927
163,705,0.931915,0.0978723,0.348936,193.604,0.706349,0.52809,0.775194
164,672,0.904762,0.0967262,0.337798,193.187,0.698413,0.761364,0.765873
165,694,0.913545,0.105187,0.355908,191.833,0.680162,0.732143,0.781746
166,733,0.907231,0.0859482,0.369714,196.27,0.633588,0.5,0.740891
167,699,0.892704,0.0772532,0.376252,190.919,0.720165,0.64,0.751908
168,678,0.935103,0.0648968,0.330383,192.523,0.700422,0.53012,0.736626
169,701,0.895863,0.0556348,0.302425,194.232,0.634538,0.531646,0.742616
170,711,0.915612,0.0703235,0.313643,190.995,0.694981,0.627778,0.710843
171,703,0.891892,0.103841,0.27027,195.86,0.706827,0.539773,0.764479
172,701,0.912981,0.131241,0.28388,193.27,0.733068,0.61413,0.807229
173,688,0.90407,0.0930233,0.280523,191.455,0.688259,0.7,0.7251
174,664,0.908133,0.0933735,0.316265,192.293,0.696721,0.6,0.769231
175,704,0.899148,0.112216,0.274148,191.286,0.645833,0.574194,0.680328
176,683,0.937042,0.103953,0.326501,191.518,0.652344,0.730539,0.766667
177,649,0.90755,0.100154,0.288136,192.196,0.669388,0.969512,0.738281
178,656,0.91311,0.112805,0.271341,192.397,0.669565,0.577922,0.759184
179,655,0.917557,0.108397,0.305344,192.213,0.685345,0.679245,0.765217
180,672,0.933036,0.102679,0.30506,191.193,0.638889,0.571429,0.737069
181,662,0.903323,0.125378,0.311178,194.652,0.67623,0.751515,0.702381
182,666,0.918919,0.117117,0.301802,196.025,0.696429,0.788462,0.72541
183,632,0.917722,0.128165,0.343354,190.668,0.64135,0.618421,0.727679
184,644,0.917702,0.104037,0.293478,192.466,0.662602,0.754601,0.721519
185,624,0.903846,0.113782,0.363782,190.783,0.693617,0.92638,0.752033
186,642,0.903427,0.121495,0.323988,191.172,0.678571,0.848684,0.778723
187,652,0.917178,0.124233,0.312883,192.009,0.662447,0.643312,0.700893
188,610,0.903279,0.101639,0.309836,193.501,0.671233,0.673469,0.801688
189,638,0.916928,0.101881,0.31348,194.743,0.662447,0.541401,0.762557
190,614,0.934853,0.0977199,0.296417,192.527,0.713675,0.694611,0.793249
191,604,0.892384,0.104305,0.319536,191.226,0.694323,0.861635,0.799145
192,607,0.927512,0.0790774,0.286656,192.831,0.657895,0.493333,0.751092
193,600,0.918333,0.09,0.301667,192.445,0.702222,0.601266,0.776316
194,628,0.915605,0.0843949,0.275478,190.744,0.650442,0.714286,0.742222
195,672,0.909226,0.107143,0.284226,196.89,0.652893,0.727848,0.756637
196,647,0.92272,0.0958269,0.33694,192.623,0.649789,0.727273,0.632231
197,626,0.929712,0.107029,0.317891,191.632,0.679654,0.547771,0.708861
198,626,0.936102,0.119808,0.301917,191.594,0.659389,0.437086,0.636364
199,630,0.898413,0.0968254,0.244444,190.676,0.633621,0.659864,0.598253
200,639,0.924883,0.109546,0.28795,190.673,0.613734,0.713287,0.655172
201,666,0.90991,0.0930931,0.295796,193.894,0.612245,0.526667,0.587983
202,637,0.894819,0.0957614,0.307692,190.045,0.640693,0.506757,0.608163
203,632,0.903481,0.0822785,0.292722,190.839,0.68,0.640523,0.688312
204,618,0.893204,0.0873786,0.334951,192.655,0.665158,0.782313,0.706667
205,619,0.878837,0.0936995,0.331179,190.575,0.636364,0.764286,0.642534
206,604,0.900662,0.102649,0.32947,193.765,0.623853,0.647059,0.627273
207,615,0.899187,0.0796748,0.282927,190.735,0.578704,0.576,0.610092
208,564,0.882979,0.0762411,0.276596,191.338,0.681319,0.5,0.648148
209,557,0.885099,0.0933573,0.244165,191.3,0.609626,0.763158,0.620879
210,555,0.872072,0.0936937,0.308108,189.65,0.661202,0.603306,0.727273
211,571,0.884413,0.108581,0.285464,189.25,0.628866,0.47541,0.754098
212,579,0.877375,0.0880829,0.279793,218.832,0.643564,0.707692,0.773196
213,583,0.888508,0.0977702,0.291595,188.726,0.632075,0.69403,0.69802
214,580,0.922414,0.0775862,0.324138,189.833,0.683938,0.765152,0.688679
215,590,0.89661,0.0661017,0.298305,189.768,0.636816,0.789062,0.699482
216,605,0.895868,0.0727273,0.302479,192.753,0.636792,0.503704,0.706468
217,570,0.898246,0.0719298,0.349123,193.352,0.672986,0.816901,0.712264
218,547,0.914077,0.0859232,0.367459,189.209,0.658768,0.654676,0.696682
219,596,0.919463,0.0822148,0.340604,191.405,0.665116,0.685315,0.767773
220,595,0.890756,0.0840336,0.337815,191.888,0.628959,0.589928,0.734884
221,577,0.887348,0.084922,0.331023,191.19,0.742718,0.973856,0.809955
222,585,0.899145,0.0683761,0.353846,193.527,0.703196,0.766234,0.81068
223,599,0.888147,0.0767947,0.353923,192.771,0.688596,0.617834,0.812785
224,582,0.920962,0.0756014,0.319588,190.995,0.770732,0.639241,0.811404
225,555,0.90991,0.0792793,0.331532,192.245,0.694581,0.751773,0.785366
226,585,0.900855,0.0786325,0.326496,194.594,0.690821,0.573427,0.768473
227,576,0.90625,0.0798611,0.357639,189.238,0.71,0.690141,0.78744
228,621,0.904992,0.0885668,0.328502,191.827,0.669725,0.780822,0.8
229,609,0.92775,0.0968801,0.313629,189.804,0.707547,0.753333,0.752294
230,590,0.908475,0.0847458,0.318644,190.673,0.716418,0.659722,0.754717
231,640,0.904687,0.0921875,0.303125,192.474,0.681416,0.538961,0.825871
232,588,0.903061,0.085034,0.314626,197,0.677419,0.639456,0.774336
233,584,0.917808,0.0770548,0.32363,192.967,0.736842,0.657143,0.78341
234,606,0.922442,0.0973597,0.349835,190.166,0.641256,0.881119,0.8
235,590,0.888136,0.0762712,0.333898,190.514,0.713592,0.646259,0.802691
236,631,0.916006,0.0855784,0.364501,190.623,0.655319,0.603896,0.762136
237,644,0.919255,0.0869565,0.343168,191.35,0.649789,0.863636,0.668085
238,657,0.908676,0.0958904,0.328767,189.89,0.677419,0.755952,0.759494
239,658,0.905775,0.0820669,0.302432,190.864,0.687243,0.772455,0.721774
240,617,0.922204,0.089141,0.330632,192.307,0.708861,0.577381,0.753086
241,646,0.905573,0.0835913,0.359133,196.375,0.693878,0.641176,0.751055
242,668,0.92515,0.0973054,0.312874,192.985,0.647059,0.539394,0.759184
243,641,0.929797,0.099844,0.332293,190.825,0.691667,0.620482,0.729412
244,644,0.927019,0.0729814,0.35559,190.642,0.614458,0.686275,0.675
245,640,0.9,0.078125,0.332813,192.685,0.683544,0.537037,0.75502
246,658,0.913374,0.0759878,0.293313,193.126,0.656,0.859756,0.78481
247,658,0.922492,0.0759878,0.316109,192.179,0.717742,0.803371,0.752
248,650,0.938462,0.0892308,0.329231,196.114,0.694779,0.867052,0.782258
249,670,0.937313,0.0865672,0.314925,192.017,0.649194,0.639752,0.694779
250,667,0.901049,0.083958,0.31934,193.064,0.648,0.567901,0.717742
251,708,0.922316,0.0720339,0.338983,193.186,0.647727,0.783626,0.672
252,661,0.934947,0.0771558,0.319213,190.304,0.686275,0.577143,0.704545
253,663,0.933635,0.0739065,0.331825,192.229,0.676471,0.968944,0.694118
254,695,0.915108,0.0618705,0.296403,191.704,0.679842,0.831395,0.781513
255,687,0.941776,0.0727802,0.3246,195.459,0.691057,0.652941,0.762846
256,663,0.933635,0.081448,0.298643,191.113,0.740426,0.505747,0.764228
257,712,0.93118,0.0716292,0.342697,196.073,0.641434,0.559006,0.72766
258,691,0.929088,0.0926194,0.351664,198.63,0.666667,0.662651,0.701195
259,704,0.916193,0.0852273,0.383523,191.635,0.646825,0.907975,0.710843
260,673,0.921248,0.0861813,0.331352,191.823,0.669421,0.814815,0.714286
261,673,0.928678,0.077266,0.341753,190.964,0.661017,0.75641,0.760331
262,683,0.938507,0.102489,0.371889,193.378,0.640496,0.670968,0.707627
263,672,0.941964,0.102679,0.322917,192.844,0.628,0.566879,0.698347
264,673,0.922734,0.0921248,0.32838,193.825,0.709544,0.666667,0.788
265,656,0.919207,0.109756,0.324695,191.493,0.679012,0.987879,0.746888
266,662,0.918429,0.101208,0.364048,190.745,0.672,0.744048,0.765432
267,671,0.934426,0.0983607,0.366617,191.26,0.647287,0.568862,0.752
268,644,0.93323,0.0869565,0.332298,191.709,0.720833,0.786127,0.775194
269,622,0.92283,0.106109,0.350482,194.708,0.733333,0.860606,0.7875
270,666,0.905405,0.106607,0.321321,191.785,0.68595,0.638554,0.764444
271,663,0.924585,0.0995475,0.340875,191.802,0.689516,0.672515,0.797521
272,615,0.941463,0.113821,0.321951,192.465,0.714286,0.56875,0.790323
273,607,0.920923,0.123558,0.288303,190.017,0.683983,0.582278,0.772321
274,596,0.912752,0.102349,0.302013,190.22,0.754902,0.727273,0.78355
275,630,0.931746,0.103175,0.32381,192.593,0.595556,0.746269,0.720588
