image_number,evaluation_1,evaluation_2_1,evaluation_2_2,evaluation_2_3,evaluation_3,evaluation_4,evaluation_5,evaluation_6
129,539,0.871985,0.155844,0.729128,8.59948,0.400742,0.472222,0.292636
130,552,0.82971,0.166667,0.708333,10.6086,0.461957,0.478431,0.28757
131,525,0.893333,0.142857,0.700952,8.7546,0.44381,0.545064,0.264493
132,533,0.891182,0.161351,0.711069,9.53352,0.450281,0.520833,0.285714
133,555,0.854054,0.153153,0.686486,7.68968,0.407207,0.424779,0.270169
134,549,0.865209,0.140255,0.661202,8.0793,0.448087,0.45935,0.255856
135,561,0.878788,0.128342,0.654189,8.26889,0.43672,0.457143,0.275046
136,538,0.881041,0.17658,0.711896,7.85395,0.429368,0.506494,0.292335
137,548,0.832117,0.166058,0.649635,8.26655,0.428832,0.47234,0.295539
138,519,0.890173,0.152216,0.691715,7.95145,0.450867,0.478632,0.255474
139,536,0.867537,0.136194,0.720149,8.68294,0.451493,0.528926,0.292871
140,530,0.873585,0.130189,0.713208,10.7831,0.441509,0.465812,0.266791
141,516,0.928295,0.143411,0.77907,10.0542,0.447674,0.502165,0.266038
142,570,0.866667,0.138596,0.703509,10.2501,0.407018,0.478448,0.275194
143,555,0.891892,0.12973,0.695495,10.1579,0.436036,0.5,0.287719
144,565,0.851327,0.132743,0.688496,7.95946,0.469027,0.475472,0.277477
145,530,0.877358,0.15283,0.681132,10.3955,0.432075,0.550218,0.290265
146,533,0.868668,0.136961,0.703565,8.40474,0.435272,0.530172,0.292453
147,548,0.885036,0.15146,0.717153,8.59175,0.436131,0.476987,0.287054
148,532,0.896617,0.142857,0.740602,9.67178,0.449248,0.514644,0.312044
149,563,0.886323,0.138544,0.737123,9.87408,0.451155,0.452756,0.259398
150,468,0.90812,0.166667,0.797009,8.89678,0.497863,0.459227,0.277087
151,565,0.874336,0.173451,0.738053,10.0958,0.419469,0.49789,0.316239
152,525,0.872381,0.188571,0.721905,8.51298,0.432381,0.462555,0.265487
153,559,0.872987,0.178891,0.699463,8.95485,0.44186,0.54251,0.299048
154,478,0.945607,0.186192,0.778243,7.28788,0.472803,0.584071,0.291592
155,571,0.905429,0.194396,0.730298,8.722,0.429072,0.546939,0.322176
156,506,0.885375,0.166008,0.786561,7.96787,0.444664,0.475556,0.245184
157,545,0.893578,0.165138,0.73578,9.53693,0.434862,0.603376,0.300395
158,508,0.909449,0.21063,0.769685,8.35157,0.496063,0.571429,0.341284
159,528,0.922348,0.189394,0.770833,8.22065,0.479167,0.58498,0.354331
160,475,0.905263,0.168421,0.844211,7.04165,0.528421,0.609562,0.361742
161,578,0.885813,0.186851,0.719723,8.93357,0.401384,0.474138,0.288421
162,514,0.904669,0.167315,0.770428,10.3771,0.453307,0.493562,0.259516
163,568,0.90493,0.18838,0.711268,10.9329,0.452465,0.533074,0.33463
164,589,0.860781,0.168081,0.692699,8.46759,0.475382,0.428571,0.315141
165,539,0.90167,0.176252,0.714286,9.25629,0.473098,0.529412,0.29202
166,578,0.901384,0.202422,0.67474,9.29012,0.455017,0.43346,0.320965
167,560,0.816071,0.167857,0.680357,8.63777,0.446429,0.42,0.306228
168,563,0.870337,0.181172,0.71048,8.56786,0.468917,0.534091,0.301786
169,593,0.838111,0.155143,0.676223,8.90481,0.436762,0.478764,0.28952
170,560,0.866071,0.157143,0.717857,9.44492,0.4875,0.457875,0.306914
171,554,0.880866,0.166065,0.749097,9.80271,0.453069,0.549801,0.3125
172,543,0.900552,0.176796,0.731123,10.0051,0.510129,0.505415,0.351986
173,555,0.906306,0.174775,0.722523,8.48822,0.468468,0.469231,0.324125
174,533,0.857411,0.161351,0.722326,8.08539,0.485929,0.486486,0.277477
175,575,0.892174,0.193043,0.725217,9.33256,0.4,0.373913,0.247655
176,568,0.882042,0.181338,0.711268,9.24284,0.480634,0.501832,0.286957
177,546,0.879121,0.181319,0.723443,8.26668,0.503663,0.545455,0.339789
178,535,0.880374,0.160748,0.717757,7.61806,0.491589,0.551331,0.333333
179,561,0.855615,0.190731,0.673797,8.32754,0.44385,0.522088,0.31028
180,558,0.869176,0.177419,0.677419,8.60372,0.439068,0.57551,0.311943
181,546,0.851648,0.208791,0.725275,7.98924,0.452381,0.587045,0.31362
182,569,0.855888,0.191564,0.710018,8.2893,0.432337,0.45935,0.327839
183,550,0.896364,0.163636,0.723636,8.10081,0.474545,0.490421,0.330404
184,524,0.898855,0.166031,0.772901,9.88568,0.471374,0.356275,0.278182
185,520,0.9,0.159615,0.730769,9.55685,0.459615,0.514644,0.303435
186,489,0.91411,0.179959,0.754601,7.80604,0.456033,0.578475,0.296154
187,508,0.899606,0.151575,0.728346,7.66557,0.468504,0.57563,0.292434
188,534,0.882022,0.164794,0.707865,8.49789,0.475655,0.456693,0.320866
189,525,0.895238,0.142857,0.754286,8.77333,0.455238,0.569038,0.310861
190,534,0.919476,0.185393,0.720974,8.3947,0.449438,0.6125,0.340952
191,554,0.907942,0.15704,0.729242,7.9735,0.463899,0.521401,0.333333
192,516,0.906977,0.158915,0.738372,8.28487,0.449612,0.465517,0.250903
193,570,0.863158,0.161404,0.708772,10.0502,0.450877,0.540856,0.321705
194,507,0.887574,0.179487,0.767258,9.02044,0.485207,0.430894,0.278947
195,481,0.89605,0.143451,0.775468,6.84552,0.509356,0.436735,0.345168
196,539,0.87013,0.146568,0.701299,9.83544,0.443414,0.439331,0.334719
197,500,0.912,0.15,0.748,6.95192,0.488,0.446721,0.343228
198,475,0.911579,0.16,0.776842,8.79707,0.517895,0.45122,0.336
199,539,0.862709,0.165121,0.717996,7.31396,0.419295,0.384956,0.328421
200,559,0.892665,0.161002,0.726297,9.93981,0.436494,0.385246,0.320965
201,586,0.8157,0.158703,0.687713,9.12411,0.457338,0.421642,0.302326
202,545,0.877064,0.144954,0.711927,10.1332,0.480734,0.389313,0.312287
203,514,0.891051,0.16537,0.719844,8.5352,0.463035,0.411765,0.308257
204,538,0.894052,0.165428,0.685874,7.99769,0.47026,0.458498,0.330739
205,511,0.870841,0.164384,0.76908,8.23703,0.479452,0.485714,0.342007
206,518,0.826255,0.129344,0.749035,10.5496,0.449807,0.390558,0.322896
207,551,0.798548,0.117967,0.680581,8.2389,0.417423,0.413043,0.281853
208,516,0.784884,0.141473,0.736434,7.55665,0.412791,0.384977,0.257713
209,509,0.768173,0.157171,0.691552,8.87038,0.414538,0.36019,0.277132
210,524,0.782443,0.15458,0.736641,7.5921,0.44084,0.471861,0.330059
211,522,0.85249,0.128352,0.697318,8.12959,0.429119,0.486607,0.278626
212,536,0.841418,0.184701,0.725746,8.22563,0.404851,0.447005,0.270115
213,538,0.860595,0.144981,0.70632,7.84199,0.446097,0.483333,0.326493
214,535,0.848598,0.164486,0.68785,8.03923,0.429907,0.295652,0.254647
215,567,0.853616,0.167549,0.723104,8.38506,0.449735,0.431373,0.297196
216,564,0.85461,0.173759,0.670213,8.22178,0.445035,0.462151,0.283951
217,535,0.878505,0.15514,0.68972,8.62443,0.457944,0.297959,0.248227
218,557,0.858169,0.163375,0.680431,8.24217,0.414722,0.329004,0.252336
219,535,0.874766,0.119626,0.682243,9.72173,0.442991,0.400844,0.262118
220,532,0.827068,0.171053,0.712406,7.70701,0.475564,0.541502,0.321495
221,524,0.902672,0.146947,0.721374,8.00197,0.528626,0.68231,0.434211
222,542,0.891144,0.134686,0.719557,7.82887,0.490775,0.657895,0.370229
223,546,0.864469,0.157509,0.716117,9.09561,0.452381,0.615385,0.313653
224,551,0.883848,0.190563,0.713249,9.81169,0.46098,0.527559,0.327839
225,512,0.873047,0.162109,0.742188,8.9823,0.449219,0.513043,0.295826
226,519,0.878613,0.154143,0.726397,9.36546,0.456647,0.582278,0.341797
227,536,0.869403,0.173507,0.733209,9.2841,0.458955,0.585366,0.310212
228,548,0.883212,0.149635,0.733577,7.59092,0.456204,0.54,0.320896
229,532,0.864662,0.154135,0.682331,8.27441,0.483083,0.587549,0.350365
230,536,0.869403,0.147388,0.720149,8.47372,0.470149,0.543651,0.325188
231,593,0.868465,0.158516,0.681282,10.142,0.448567,0.548872,0.348881
232,540,0.887037,0.17037,0.725926,8.53153,0.477778,0.492248,0.256324
233,548,0.881387,0.186131,0.698905,9.79994,0.489051,0.634328,0.344444
234,561,0.882353,0.183601,0.675579,8.94781,0.491979,0.565217,0.332117
235,552,0.898551,0.17029,0.71558,7.93553,0.438406,0.557851,0.294118
236,553,0.858951,0.175407,0.652803,8.10598,0.448463,0.548387,0.300725
237,522,0.894636,0.183908,0.716475,7.90125,0.461686,0.560166,0.338156
238,514,0.90856,0.163424,0.696498,7.84094,0.474708,0.516393,0.310345
239,536,0.902985,0.158582,0.690299,8.0776,0.45709,0.546939,0.307393
240,545,0.902752,0.185321,0.695413,9.18735,0.486239,0.584906,0.324627
241,568,0.882042,0.167254,0.665493,8.40472,0.47007,0.456929,0.317431
242,569,0.86819,0.181019,0.681898,10.3505,0.469244,0.513109,0.336268
243,536,0.873134,0.173507,0.720149,8.73619,0.423507,0.537445,0.260105
